Group number,Relative Separation [kpc],Relative Velocity [km/s],Pair Type
7954.0,140.0135899126419,138.4913120700841,Minor
8039.0,180.39613055199024,70.23111662880045,Minor
8050.0,140.674678446476,82.6097927831024,Minor
8051.0,231.08327023288012,49.37313033837166,Minor
8107.0,147.0813396613655,83.91457635463736,Minor
8164.0,56.46103993980123,106.87221241621212,Minor
8166.0,104.31716455532491,90.25106523888665,Minor
8228.0,230.08106571026548,65.97939771103468,Minor
8269.0,99.25803142806404,90.88683332932364,Minor
8284.0,133.18058615804793,84.79415539367976,Minor
8289.0,209.0551072712076,71.97505867987802,Minor
8428.0,152.24140982041692,70.23093144151385,Minor
8770.0,189.20697947864988,57.430978518952806,Minor
8809.0,222.06255117837793,58.87898910346952,Minor
9039.0,149.5435250508878,70.35103319055622,Minor
9086.0,78.08094016358513,73.05168547285479,Minor
9120.0,114.93302292167826,75.1171677926856,Minor
9142.0,158.5465558381791,76.62015753193805,Minor
9619.0,110.00089156415402,75.96564730132255,Minor
9636.0,36.61103080573425,67.14310252958788,Minor
9648.0,251.56114586938077,42.24947212236574,Minor
9689.0,63.41732898938117,20.128956356831534,Minor
10037.0,173.28026336742215,56.994531241052854,Minor
10043.0,84.15153353757044,65.23616652098451,Minor
11708.0,61.095837906695735,61.80930273246271,Minor
12143.0,30.39237405324552,61.60467220080609,Minor
2780.0,255.49319091908325,142.95589870115694,Major
3258.0,434.48557220312114,23.98768882963556,Major
3266.0,361.3069615928469,70.35450157408754,Major
3353.0,257.77421861788685,116.62208478250228,Major
3359.0,230.5723248635725,94.31023299451003,Major
3466.0,385.7173370792507,89.26686118335527,Major
3623.0,343.2215563936029,97.50897813201355,Major
3755.0,420.54740865954875,267.95878372795386,Major
4031.0,295.2884937535015,96.81192645675218,Major
4069.0,310.2775591585213,78.68436246305473,Major
4132.0,377.196902522638,134.1337437415346,Major
4240.0,283.14790359785053,129.32789343227043,Major
4407.0,309.61154654865817,119.50408178699384,Major
4451.0,324.0438647138804,84.0140429049235,Major
4486.0,261.41310301584394,83.6979077965892,Major
4707.0,138.52150845173588,79.50084874355493,Major
4723.0,249.73775764328695,60.451328971967094,Major
4775.0,299.2823179542496,86.35037378367461,Major
4786.0,249.3813755041385,156.3518279295317,Major
4835.0,228.4225194117695,99.54107358332962,Major
4850.0,264.1589245771443,79.57605625090483,Major
4864.0,190.74770335288665,141.94909126549206,Major
5017.0,268.87755906408677,170.1424348284517,Major
5026.0,314.5551047747642,70.35048250430046,Major
5072.0,197.1686612357231,245.40319195208792,Major
5078.0,351.15845649288315,68.9794045656146,Major
5118.0,264.8460474106895,175.89451827431247,Major
5134.0,305.922277396982,69.13133546945733,Major
5152.0,265.7896084300432,109.06717087962105,Major
5165.0,246.66581750625056,77.52283257736556,Major
5169.0,175.80738852686991,98.29970040048832,Major
5215.0,307.2791727321381,57.81385031598445,Major
5224.0,131.43724809192628,96.72959663365148,Major
5271.0,155.41448940636906,119.46127594377627,Major
5311.0,130.52036316359002,93.3549353077132,Major
5371.0,353.11298517673,80.75312780202427,Major
5402.0,304.15865894709566,11.682707860506627,Major
5411.0,191.86385614617197,84.94176820550486,Major
5425.0,320.5829835996603,60.277405711706045,Major
5450.0,381.75331693663446,146.2271460993853,Major
5465.0,304.3143300995952,82.33190613211235,Major
5474.0,186.57646871422753,64.36347209865153,Major
5487.0,166.90616119504332,91.9010306866799,Major
5521.0,294.7118495970333,76.7645915854489,Major
5579.0,204.64840603450907,36.74770810796504,Major
5710.0,231.06186638332295,162.92654153296175,Major
5712.0,317.87383977472143,683.3149123031443,Major
5764.0,89.8129086104029,270.1085274431573,Major
5889.0,211.3331501720558,123.09388470420005,Major
5904.0,301.0224268397972,62.63384910794149,Major
5925.0,333.8128294390953,109.99921134802675,Major
5969.0,203.53151344544577,85.34319699840006,Major
5981.0,167.59582675852994,104.64505498284784,Major
6119.0,265.67650970104506,67.52652058626478,Major
6139.0,294.7118372466333,64.64166893972909,Major
6165.0,270.2015736919198,373.16077874182605,Major
6200.0,174.95090292662647,96.10556445690318,Major
6201.0,152.78310408527403,44.973647361657214,Major
6266.0,224.9088086539197,68.71078431534418,Major
6276.0,255.10688405718125,66.77671726584121,Major
6297.0,198.59156233775013,78.65984436048488,Major
6327.0,170.02165320223364,88.62522729962497,Major
6393.0,234.2972350468284,67.31663433189757,Major
6415.0,199.96339707880634,93.2651386524993,Major
6421.0,280.6794227619997,55.81147085920794,Major
6521.0,134.7284694264441,90.10779616565434,Major
6555.0,322.00602262896075,140.55488185940268,Major
6578.0,70.55589520601723,77.74904173934729,Major
6599.0,127.90596686935773,102.92914199375942,Major
6617.0,358.7323754195718,111.65296818939353,Major
6624.0,232.40421934449438,113.39395204119232,Major
6631.0,79.10405096253668,64.18524656150285,Major
6652.0,246.33328913155293,70.49334468576363,Major
6736.0,308.74291241833834,68.58946474810334,Major
6808.0,206.636680604041,583.9001295432273,Major
6822.0,248.72644616685963,68.54206087763752,Major
6897.0,286.7124962952038,61.52986900565328,Major
6900.0,55.12393766793889,32.849270018482194,Major
6921.0,56.56331501673861,32.350022260156955,Major
7007.0,283.7508171486836,65.35248648160388,Major
7012.0,269.0705031025066,177.20636993711835,Major
7053.0,84.73536720862661,223.20094033714662,Major
7102.0,263.1410622166605,73.22078495190983,Major
7126.0,59.285717479679185,32.541901665335224,Major
7181.0,231.56625572497333,111.50833626019345,Major
7186.0,282.5122972119048,72.38457787673548,Major
7320.0,48.67214332821258,66.82791382667592,Major
7341.0,287.7443579990908,82.16060937516251,Major
7342.0,83.06061719421479,30.896372451296674,Major
7347.0,98.26986853803663,10.800285820946458,Major
7404.0,55.7164971406553,51.54675637139232,Major
7418.0,284.8977513829893,188.39006734257862,Major
7546.0,60.424250214001965,51.12064843850351,Major
7574.0,67.30292493501258,76.37056148815567,Major
7668.0,49.51098096647283,46.00236567533365,Major
7691.0,22.06902353128161,60.54839246928782,Major
7702.0,135.23455038819853,59.527451995233015,Major
7723.0,263.8797144415277,96.9177209036028,Major
7816.0,49.223396119887745,83.05420109549725,Major
7921.0,44.242390394353805,65.86370397618184,Major
7953.0,90.5460272792456,52.926322492176766,Major
7986.0,55.82255353584896,87.26762291189071,Major
7990.0,176.8410437984683,66.14863078798909,Major
8024.0,250.2861056673288,56.66001621436273,Major
8123.0,279.564910306229,49.88806579461077,Major
8193.0,43.6212070291449,23.449485698670138,Major
8248.0,24.566758240872407,32.06009370973934,Major
8308.0,256.6724595821758,50.961777207852535,Major
8312.0,70.16813372196366,68.30262994372943,Major
8364.0,30.894406895179923,78.98287421022509,Major
8371.0,162.8443240473825,78.92668775001188,Major
8392.0,251.74852840356587,50.40738249299265,Major
8473.0,250.9234626526307,61.481483991699974,Major
8482.0,208.48612931893274,60.88723138678749,Major
8533.0,82.20810388336268,92.74469888709683,Major
8657.0,48.419188898443934,25.202145047706484,Major
8663.0,35.94617783284841,43.37282630041759,Major
8689.0,236.4731089131096,177.93553141471938,Major
8785.0,77.26986481001822,19.44388202356573,Major
8822.0,107.5344831108696,65.91485092049112,Major
8834.0,144.68372998822113,70.1492501847458,Major
8960.0,56.221700557727345,51.64237542120952,Major
8999.0,212.03421523808353,87.95264427326076,Major
9086.0,21.46339371266111,11.167809479254398,Major
9255.0,27.51908681898116,45.49451299302775,Major
9267.0,62.789782761707706,15.582988772382802,Major
9273.0,79.83656647608906,65.84688800441036,Major
9300.0,18.962827776174084,51.711008408708445,Major
9380.0,27.806517791405465,76.35681046642358,Major
9417.0,36.546834210898545,69.75448794187076,Major
9487.0,123.2110400422464,57.81248840857763,Major
9504.0,131.43152763803855,86.55727682463964,Major
9543.0,61.5957668053979,43.02879198696208,Major
9712.0,79.82097706020345,87.16936810121827,Major
9862.0,43.29421548711625,12.570249748912278,Major
9875.0,115.76745455223005,63.127331690795366,Major
10214.0,35.62371219577888,57.08365554157167,Major
10506.0,23.643595871903393,22.89217401642654,Major
10668.0,54.33137723839316,72.45082379786612,Major
11110.0,49.23598890420966,51.04318812160029,Major
11153.0,68.02269831215104,45.72563096599103,Major
11210.0,35.51243945629998,20.449802489136008,Major
11227.0,29.606864342315166,61.48314590682442,Major
11566.0,66.14506963574452,17.222243228981498,Major
11582.0,38.87458304863139,38.24760424380248,Major
11691.0,43.98576522281611,25.974627188750574,Major
11796.0,40.030566979512315,82.06151986861566,Major
11869.0,71.75793097968936,36.083203344956615,Major
12552.0,20.028622933607398,29.657767922590587,Major
12612.0,40.8543686497855,44.405494774054844,Major
12713.0,20.301475344617234,52.045701639114576,Major
12773.0,59.18271789403187,64.45014098667504,Major
12860.0,25.6626808716569,74.7774769890107,Major
12940.0,25.486297162778516,30.302856521902005,Major
14801.0,33.651929346193945,33.26080241198451,Major
2956.0,387.5253863232386,113.89529183490777,Minor
3608.0,605.6503552965979,207.96982159847147,Minor
4020.0,243.37815658207165,407.1226759735386,Minor
4033.0,656.4989679963089,263.848353620592,Minor
4098.0,335.4042372652037,122.36403017038457,Minor
4178.0,499.8645832946647,19.72347744890797,Minor
4232.0,392.632106656165,334.8108118744029,Minor
4256.0,308.02233691870276,62.92368867474682,Minor
4272.0,267.5250337511783,74.83760036391912,Minor
4304.0,308.2940944244754,61.52488081479777,Minor
4322.0,314.4550945175098,209.86803275305206,Minor
4435.0,207.58313475538208,123.91593205369485,Minor
4806.0,171.6425370005165,79.69983490580171,Minor
4838.0,463.29622578908345,73.39153091997262,Minor
4863.0,256.8577297143575,115.96070725655609,Minor
4954.0,241.8821706175912,81.40020677386936,Minor
5022.0,94.69832300473583,186.8983301273407,Minor
5073.0,204.55973005496094,114.5474661741725,Minor
5100.0,317.97252363704985,42.14599895237984,Minor
5153.0,272.7629738401203,93.3215503714841,Minor
5178.0,206.28479461223105,167.14858347721162,Minor
5201.0,537.9844233859318,1009.3819059782975,Minor
5289.0,243.88062898391627,87.19131329694187,Minor
5350.0,253.46367820368954,83.97752312785218,Minor
5362.0,237.48578801274186,52.100415333043834,Minor
5363.0,251.716872703104,91.96914775683564,Minor
5372.0,305.939436120674,76.57076444466452,Minor
5375.0,191.70658538361673,93.45308269790428,Minor
5407.0,196.90250383529047,87.31730234563169,Minor
5460.0,209.14521393050893,123.02544447078525,Minor
5478.0,233.43093879538628,93.52725443999013,Minor
5647.0,176.64708050467453,89.1803039271835,Minor
5695.0,333.80440739145024,52.23113445464445,Minor
5703.0,266.28904560514377,76.53913571566551,Minor
5735.0,219.07397636074967,55.966780606224454,Minor
5741.0,190.48045461688227,64.55930645335026,Minor
5747.0,157.83442206018125,303.25314204326105,Minor
5766.0,130.15709600669916,100.09606145748,Minor
5773.0,114.24786534928514,110.2903446022994,Minor
5776.0,315.9074186670382,140.11236199298887,Minor
5804.0,340.97808007945235,59.03811458400098,Minor
5913.0,98.72334702635204,181.88353757266623,Minor
5929.0,125.1093221219786,169.53322042313778,Minor
5949.0,234.46735951854424,140.30734404906704,Minor
6007.0,182.40167385452057,155.65447766885782,Minor
6044.0,182.69310735142935,102.45536847174216,Minor
6052.0,219.93593366776457,48.680640521227794,Minor
6067.0,258.0716049039678,80.57962891084244,Minor
6099.0,315.641952250383,114.8239112121333,Minor
6142.0,230.79281234299566,167.8840576431738,Minor
6163.0,198.493654003772,135.3356476623715,Minor
6199.0,124.39400340331494,263.86061852281637,Minor
6214.0,258.16126276989337,107.76754927560327,Minor
6245.0,267.411776290578,58.00175614511782,Minor
6283.0,111.9512415264658,118.25251331278818,Minor
6323.0,299.161013087409,73.66764086983605,Minor
6391.0,270.81206590147843,250.52801818775276,Minor
6397.0,101.22955856264059,50.93964482189337,Minor
6462.0,216.60369672328463,79.87540120557169,Minor
6535.0,294.84641028137975,68.39463950978805,Minor
6550.0,125.76815247169121,101.39119750624631,Minor
6563.0,68.25191797837088,96.135200345114,Minor
6573.0,279.8423528063489,154.83297258050354,Minor
6600.0,269.8719827050152,67.54996425381299,Minor
6709.0,265.0963273272408,78.06785608126648,Minor
6757.0,77.40232413910512,102.81874591903633,Minor
6785.0,245.38287333500864,61.75487595586711,Minor
6794.0,196.0872396807487,103.49598953521429,Minor
6837.0,102.44819007849529,96.86446212395731,Minor
6855.0,77.47567941540078,76.30545208791861,Minor
6874.0,198.50617762632425,74.05592745976746,Minor
6879.0,156.84763533443794,64.02157801732696,Minor
6896.0,173.07143163590848,801.6457323804883,Minor
6904.0,57.064074731548914,86.38854241691544,Minor
6932.0,252.8123003384354,90.15629810825953,Minor
6939.0,83.81478168663469,92.89580741990423,Minor
6962.0,249.39989267583252,76.78880050116199,Minor
7024.0,78.52908050181077,105.39110179939543,Minor
7033.0,81.84121164699103,46.067865998581446,Minor
7059.0,71.04938537995392,66.27472454166265,Minor
7088.0,183.24591726936453,80.49293358124767,Minor
7121.0,260.3349527475978,72.26189295089476,Minor
7123.0,64.36968754349887,97.57307150967041,Minor
7167.0,45.99580885429896,58.19792434232122,Minor
7189.0,99.69152252203745,294.7155691107198,Minor
7208.0,231.15199260012398,67.46486366507567,Minor
7225.0,109.2146348235972,96.92632079025513,Minor
7290.0,199.39708612658805,72.65058946600634,Minor
7298.0,210.26742397311278,66.44678106944347,Minor
7302.0,213.83779300335596,66.67315777107913,Minor
7319.0,322.8027132142537,62.95002799729717,Minor
7353.0,86.29296450123437,80.03434537718522,Minor
7425.0,189.79677225456584,61.9581321908719,Minor
7432.0,154.8077263626927,72.41746276831589,Minor
7469.0,268.0339449086919,73.84947589769862,Minor
7478.0,128.5945465698154,19.057170009798703,Minor
7505.0,119.5319317117676,143.44967304531355,Minor
7548.0,90.37662897233207,84.17650547518427,Minor
7599.0,190.53613174256154,68.81657577303086,Minor
7629.0,192.03814620860473,68.64674543341741,Minor
7630.0,134.32487901136028,81.95299053540117,Minor
7640.0,60.52327262932778,115.3386873170273,Minor
7659.0,228.01610479890127,88.44785777904376,Minor
7663.0,123.66459029657977,91.59174294737275,Minor
7752.0,242.77058919843273,40.113186600134284,Minor
7843.0,175.32483670825027,42.503731159146604,Minor
7875.0,39.607135440416585,77.06560182181903,Minor
7885.0,79.75611342171396,99.60191208479186,Minor
7981.0,170.05709447318642,71.67937973731426,Minor
7983.0,118.80249286741207,143.81970439411555,Minor
8038.0,136.24847391069085,86.42458853785034,Minor
8069.0,168.66872853217245,76.83706361664849,Minor
8129.0,231.05836030496403,50.61110913411248,Minor
8168.0,218.86683047939755,68.5647879442714,Minor
8225.0,277.1661944042046,61.12216659017677,Minor
8252.0,84.92217557251097,96.93985210532792,Minor
8262.0,73.78028180549683,93.8573218860627,Minor
8422.0,138.6738644222865,75.12359005200047,Minor
8634.0,71.68664131227101,104.42810897463835,Minor
8662.0,145.49538505749558,78.26316334623016,Minor
8677.0,181.3725304655794,59.38124965530544,Minor
8711.0,135.51262690032542,97.24421156395614,Minor
8752.0,214.17210502790599,60.911684405132625,Minor
8995.0,135.43414959097584,70.51760270625552,Minor
9049.0,69.82995106509635,73.81004277418327,Minor
9082.0,338.024999946224,47.639719129054654,Minor
9112.0,216.2915234142854,53.84473085648387,Minor
9140.0,95.58456413566464,80.55010084467655,Minor
9562.0,98.80995782510182,80.17672626922956,Minor
9563.0,49.4185334078159,42.889204030981546,Minor
9638.0,64.32836628800277,22.20213191496048,Minor
9641.0,243.9761810662279,43.61397005562328,Minor
9785.0,64.14006313053802,69.67018243460183,Minor
10070.0,160.35779318993062,60.397615773532635,Minor
10080.0,43.18734831712991,36.7132320658851,Minor
10459.0,86.0210661864342,61.99075088741357,Minor
11794.0,54.244307746896716,64.12323988207285,Minor
12053.0,33.192455245961796,54.13397920427968,Minor
3240.0,349.23269306712274,96.45399647542128,Major
3269.0,364.1024952864994,70.94762969770348,Major
3339.0,255.8212896974543,117.3958043284254,Major
3394.0,232.70961611126413,93.33298959000831,Major
3493.0,379.20683967828546,92.24528483180713,Major
4015.0,302.08867391500513,77.83227460212113,Major
4031.0,401.85355278334663,103.34724455056737,Major
4204.0,270.99719792290875,132.0601531612658,Major
4364.0,306.08552399181843,119.75124292262466,Major
4483.0,217.44241858649502,391.41095223929364,Major
4542.0,174.70012368566822,145.69811756293004,Major
4663.0,368.20684374747356,100.91323226658994,Major
4707.0,245.05910988142554,62.326994724614096,Major
4715.0,417.41370031172477,63.560934155406684,Major
4741.0,389.026570168691,63.20975315289638,Major
4743.0,291.9622229865569,87.38192703955407,Major
4808.0,245.50613843526577,101.59042950442937,Major
4827.0,256.15650628646927,80.93615048731203,Major
4839.0,322.4119385602138,82.0648241968584,Major
4958.0,398.93988044594556,145.54716450770232,Major
4995.0,184.87183796748872,243.8330957647231,Major
4999.0,316.43225435934755,68.63718386191212,Major
5032.0,260.53210690978455,174.52240304360643,Major
5052.0,257.8045913555681,109.41033068750687,Major
5076.0,307.9234757516968,11.274793367229265,Major
5160.0,240.57986087747307,79.5189573518277,Major
5161.0,298.99114992381334,70.33472000872393,Major
5167.0,188.33130252837364,82.80667709064004,Major
5170.0,286.91772688927557,162.8523381457659,Major
5180.0,139.68766725914162,145.0116859199224,Major
5242.0,144.6821387570628,122.71094898400665,Major
5259.0,124.86792758553577,97.36080277517738,Major
5356.0,181.21290079406896,87.45815506095772,Major
5375.0,267.3067998332602,66.02544574024417,Major
5382.0,308.1538462975525,260.06763267143,Major
5393.0,352.54351693848025,80.9275652475997,Major
5415.0,314.594680331305,61.55809985470337,Major
5417.0,250.66699395793108,71.52847333719811,Major
5440.0,300.3721608373166,82.81521161594668,Major
5481.0,181.52208811546635,66.79404526274186,Major
5546.0,208.33190687720744,33.60955293234821,Major
5602.0,152.7734329847199,93.04671821033341,Major
5764.0,94.52175075891842,261.157304873594,Major
5819.0,204.31777668939995,121.99600186570659,Major
5895.0,198.60159173652264,83.56638974153392,Major
6023.0,260.77586126031565,67.64972328671873,Major
6050.0,161.42729180009871,105.84270571853388,Major
6131.0,166.56611051734316,97.9936506504802,Major
6132.0,293.3388666013154,65.09849592581293,Major
6173.0,149.66256882473348,45.179627991995304,Major
6238.0,273.76619524742443,188.315699801188,Major
6246.0,270.9298317085686,80.02686329995878,Major
6257.0,247.81905798963913,69.66964508800363,Major
6304.0,159.29907986715688,86.67208685170031,Major
6305.0,191.53516176730648,80.61498068686335,Major
6347.0,275.05577805953334,56.94423580848877,Major
6394.0,191.9760908108843,95.2007279556454,Major
6451.0,69.932668621518,72.5998252960911,Major
6504.0,350.63327082562233,110.91607104233871,Major
6519.0,88.37363468352838,69.62287272425048,Major
6540.0,226.71490828956877,69.55871395352125,Major
6563.0,231.5805514111799,112.93361583390622,Major
6565.0,79.76532962664751,66.45504482607066,Major
6607.0,116.7084020959586,101.45647904184092,Major
6624.0,245.35976998656812,70.44455224492167,Major
6785.0,247.33299465849805,68.6688536052021,Major
6826.0,240.59876712406634,584.0557810073283,Major
6852.0,56.154152310673865,29.47194957700156,Major
6990.0,369.3734105521688,30.296335419289388,Major
7019.0,280.89897405157916,65.75593275850844,Major
7023.0,343.41363760928726,146.03890760992746,Major
7028.0,295.7743076643331,57.37283100152695,Major
7039.0,86.79173621023834,221.0255986849047,Major
7040.0,59.653982836727096,26.25670042897989,Major
7049.0,284.7562414254224,164.65951650403053,Major
7071.0,275.5066751244287,73.81227530809551,Major
7080.0,263.7732150405282,73.00433128112071,Major
7103.0,67.89443577026793,36.49193207982105,Major
7155.0,97.29046097002139,12.768974706406805,Major
7159.0,229.14879841930696,111.23794302455042,Major
7233.0,264.34408564712277,90.56322746041963,Major
7293.0,80.97549099760688,33.550101586199624,Major
7356.0,48.18608486030046,55.24299256725983,Major
7376.0,257.34844179801416,1738.2986110403785,Major
7497.0,61.642084429566935,78.6164559138772,Major
7628.0,50.721976920464385,53.054907421588595,Major
7693.0,20.08639224320087,60.48268736946539,Major
7710.0,134.08003506582165,55.853449571669124,Major
7751.0,179.11867586434113,151.89527526277166,Major
7767.0,201.70051862331462,155.3110792174559,Major
7884.0,53.498531646029306,51.06964471732743,Major
7906.0,88.37105855942238,53.999839534088316,Major
7939.0,245.31720268522517,57.63416066394408,Major
7956.0,168.39011291741477,67.37183047648995,Major
7983.0,42.0011846269735,92.81261060166476,Major
7988.0,45.22991460377969,83.7837492831894,Major
8256.0,25.508802891501826,92.44137432728816,Major
8270.0,73.02979151045808,64.2446467390442,Major
8278.0,252.72979348554534,52.24154152378835,Major
8291.0,249.12162166638515,51.04123430439621,Major
8292.0,20.946353163567647,38.30640053780465,Major
8317.0,275.12715625534054,52.15715222209656,Major
8501.0,74.57729825578531,89.29843876580551,Major
8520.0,251.42633370657617,60.28584663598591,Major
8558.0,44.39253380039848,32.86333639219579,Major
8679.0,234.89675652803479,176.70052942170662,Major
8692.0,24.012089042474155,60.21003970553524,Major
8731.0,72.74919992063876,23.694822663918334,Major
8770.0,134.49502476538595,71.01934437338431,Major
8772.0,92.69394638766647,69.42203809573586,Major
8960.0,49.23212076969659,59.80492521695207,Major
8978.0,203.87756725017218,89.33583274149375,Major
9041.0,17.365205271896446,29.336054208661643,Major
9184.0,62.144077922248584,19.03071787957733,Major
9237.0,70.39817195679514,62.74230602894635,Major
9332.0,27.94468808961749,12.886551148996185,Major
9439.0,52.30185505954812,45.37974239558902,Major
9506.0,24.817717485983657,80.42297139388255,Major
9508.0,122.77708086968002,89.05547492217454,Major
9530.0,123.34237998891354,57.56580771810616,Major
9654.0,83.10736108748155,83.32699545346246,Major
9769.0,118.22370821610028,63.90727898808889,Major
9882.0,45.14023445559388,8.529717907318314,Major
10103.0,14.275743795945303,24.38932998277968,Major
10472.0,56.27154908875406,85.12703085354616,Major
10496.0,20.515932160622693,9.00725903907678,Major
11041.0,43.6178761186512,82.47186833682485,Major
11056.0,72.61952037495608,42.057983094387545,Major
11162.0,34.687886108916665,61.76629551145749,Major
11166.0,29.089534350856695,25.672300174844057,Major
11173.0,35.27336398665479,55.6160834213361,Major
11254.0,35.34405960359159,33.05827534742065,Major
11467.0,40.93659511134288,35.814063484744175,Major
11475.0,64.9872924092097,17.524359396983836,Major
11577.0,38.47766120377758,32.78260665294769,Major
11589.0,44.842601361305476,19.951807337785706,Major
11737.0,35.24767212217187,80.69537703619805,Major
11989.0,14.797444153420189,40.26910732262022,Major
12217.0,21.09674799402136,32.62224393136997,Major
12385.0,19.765102260038983,42.88716627292554,Major
12458.0,10.369894481731654,23.380214366978308,Major
12562.0,35.272784937615754,47.498640170448354,Major
12588.0,19.515913091810404,23.856290085802073,Major
12685.0,32.36507928586664,69.54961273819634,Major
12741.0,15.158539518859158,55.84643984648277,Major
14701.0,20.817773887331317,50.22475536885988,Major
14824.0,39.121605247547386,20.294052831783628,Major
15048.0,11.139604517682915,77.98195360508318,Major
2956.0,393.42565418764696,112.22057165812636,Minor
3767.0,635.8618466305616,209.1964225026072,Minor
4100.0,492.796780303526,111.81074628040561,Minor
4121.0,241.06031342444263,124.61081946026283,Minor
4176.0,284.23705510636483,93.6077710727722,Minor
4178.0,264.4830689383472,75.85218999082193,Minor
4192.0,503.8571639981733,18.08654736432701,Minor
4215.0,357.88861225318243,120.95612077458145,Minor
4262.0,380.056355144979,336.8369082770415,Minor
4287.0,307.1150929858784,62.48896019543929,Minor
4550.0,218.644019154256,120.92893438426398,Minor
4649.0,326.88245777041186,123.30367554420839,Minor
4660.0,260.04126938187454,386.7600632542885,Minor
4719.0,169.20891764325904,81.27953973914319,Minor
4788.0,458.0724019524241,76.30648210058472,Minor
4960.0,243.73950402223392,117.73993752740694,Minor
4973.0,87.35693960122816,188.24452886921418,Minor
5021.0,348.83414760884375,68.38880002166634,Minor
5051.0,279.5586278486583,89.57582180888296,Minor
5142.0,193.07287178198445,116.79172480123789,Minor
5282.0,238.2127314063848,87.60018530785345,Minor
5314.0,193.19128776069564,91.69432926319547,Minor
5324.0,245.53543034020518,85.66762633582147,Minor
5343.0,261.4827889484325,64.87742406424695,Minor
5362.0,330.7443357340495,163.44446493856307,Minor
5390.0,187.8187815947404,90.12950679437462,Minor
5437.0,256.1482533963263,90.28915559214835,Minor
5604.0,330.73016817661284,52.20546322422346,Minor
5627.0,259.72072249661204,76.95864191334795,Minor
5638.0,170.854275067936,90.29341580109018,Minor
5684.0,181.79644513983501,68.23985263822613,Minor
5693.0,80.06314335358854,187.11376472017122,Minor
5698.0,154.61377579302743,306.1234627849892,Minor
5724.0,119.39037777954728,101.77404526108234,Minor
5780.0,336.3651240669617,136.23288308464527,Minor
5852.0,336.34788464612205,61.962807789571606,Minor
5878.0,109.06762399732948,175.3067025920583,Minor
5900.0,238.93243912126385,138.23742840415446,Minor
5969.0,178.77505174029824,154.6423785333783,Minor
6001.0,216.4950084280197,47.92267755261496,Minor
6044.0,258.957099256044,78.63822932028131,Minor
6049.0,170.31234492108584,105.54724240509559,Minor
6065.0,192.7612379650215,135.98437885856507,Minor
6074.0,155.38389458196716,436.4040013063201,Minor
6084.0,304.89092774083383,115.47680777410741,Minor
6124.0,301.38227459520976,132.01740229395693,Minor
6136.0,209.42384171545208,169.47438722669943,Minor
6156.0,92.73911216614816,271.9274759556169,Minor
6210.0,268.39117065669416,105.54468558116531,Minor
6236.0,218.75195867146408,70.64067157288096,Minor
6263.0,264.10018210405656,250.3713479116386,Minor
6298.0,276.17609837697586,53.99629355711353,Minor
6302.0,261.77649530161597,73.79180189469453,Minor
6309.0,295.322492064784,74.06799714509972,Minor
6386.0,212.86741803919247,80.23675261566366,Minor
6420.0,97.13081196001592,51.06769289818986,Minor
6457.0,214.5331967448435,844.5416739350015,Minor
6458.0,120.4912710809784,90.0487311059979,Minor
6468.0,289.08840437067823,69.9733393057697,Minor
6516.0,114.3098151655107,100.45824915048777,Minor
6529.0,278.59718745947237,152.42067988134713,Minor
6531.0,266.63264403089005,69.21967942207401,Minor
6551.0,225.43546902866782,67.97631435545618,Minor
6738.0,193.30542287191201,102.76631341993829,Minor
6748.0,62.538736152589436,106.62349953718473,Minor
6753.0,257.88959020579483,79.95651435056281,Minor
6838.0,191.5043026917931,75.63006258404583,Minor
6861.0,341.96547609243663,704.6070260354244,Minor
6869.0,112.0873470833762,117.28504556460933,Minor
6870.0,241.81837317838364,76.28017464902739,Minor
6909.0,62.94886178534884,82.11203269899669,Minor
6916.0,159.61890645972107,62.762449072569446,Minor
6922.0,248.0228194804086,92.72223653014758,Minor
6928.0,74.28477063579608,105.2798623889389,Minor
6955.0,79.22880505162993,91.53188519539462,Minor
7027.0,174.48330066155992,83.42618269285433,Minor
7064.0,82.68186898792924,42.13558855318692,Minor
7086.0,192.05114913432405,74.56060537324468,Minor
7088.0,68.79861304995123,65.93537233488,Minor
7090.0,254.2101386389849,73.77587052214594,Minor
7093.0,132.65682167925357,285.62591096743495,Minor
7133.0,51.59045998520654,97.98994905099032,Minor
7138.0,315.2591711579911,62.396479860963886,Minor
7142.0,34.71404737149794,65.03201946292326,Minor
7182.0,299.97611362448924,87.21230687259568,Minor
7206.0,98.31542363755986,98.59358714408563,Minor
7227.0,82.09687028938141,79.77789178013025,Minor
7244.0,204.54149971657438,67.67259617714723,Minor
7291.0,206.20842163954094,68.30711856229394,Minor
7336.0,212.8528613439661,56.65030592098457,Minor
7353.0,107.75559752674546,147.3164546186057,Minor
7406.0,183.14394758925508,65.77587514121464,Minor
7448.0,154.22490674713376,70.23498084853763,Minor
7478.0,75.31175509403033,88.29503190436075,Minor
7492.0,64.41941427346946,99.99047571864479,Minor
7509.0,131.61369454197302,13.89985939317168,Minor
7522.0,263.6063646628564,74.23919155019615,Minor
7564.0,301.59285705123494,49.148884820986474,Minor
7579.0,193.58312118774614,68.07528777657568,Minor
7583.0,184.70656885709462,70.70634762726661,Minor
7603.0,271.7007879243165,61.62939033012328,Minor
7624.0,225.4614226218242,88.09559722711246,Minor
7645.0,108.74210406782386,95.28496847350387,Minor
7736.0,239.29368509677624,40.74705658476821,Minor
